ticker,company,date,n_articles,n_positive,n_negative,n_neutral,sentiment_mean,sentiment_wavg,polarity_ratio,sentiment_std,close,ret_0d,ret_1d,ret_2d,ret_5d,abs_move,sentiment_wavg_lag1,polarity_ratio_lag1,sentiment_mean_lag1,signal_strength
SUNPHARMA.NS,Sun Pharma,2026-04-06,4.0,1.0,1.0,2.0,-0.002845481038093567,-0.006665073451902781,0.0,0.7748232160649635,1694.5999755859375,0.0005904582040714423,0.01380858299963772,0.011802195378342706,,0.01380858299963772,-0.6028263389994492,-0.5,-0.47873733937740326,0.010727021902650355
SUNPHARMA.NS,Sun Pharma,2026-04-07,2.0,1.0,1.0,0.0,-0.009382367134094238,-0.018764734268188477,0.0,1.3596490721791332,1718.0,0.01380858299963772,-0.0019790596123763216,-0.0005238791700014067,,0.0019790596123763216,-0.006665073451902781,0.0,-0.002845481038093567,0.020615167660623452
SUNPHARMA.NS,Sun Pharma,2026-04-09,1.0,1.0,0.0,0.0,0.9411803483963013,0.9411803483963013,1.0,,1717.0999755859375,0.0014580660419907243,-0.03622383789892614,,,0.03622383789892614,-0.018764734268188477,0.0,-0.009382367134094238,0.6523765048893232
SUNPHARMA.NS,Sun Pharma,2026-04-10,7.0,4.0,3.0,0.0,0.11926360641207014,0.10251833525072895,0.14285714285714285,1.0205059464051947,1654.9000244140625,-0.03622383789892614,,,,,0.9411803483963013,1.0,0.9411803483963013,0.21318088510422606
TCS.NS,Tata Consultancy,2026-03-16,1.0,1.0,0.0,0.0,0.6897416710853577,0.6897416710853577,1.0,,2409.199951171875,-0.0005393274541070081,-0.007263822162825395,0.013116427983023593,-0.010542878490178875,0.007263822162825395,,,,0.4780924946275208
TCS.NS,Tata Consultancy,2026-03-17,2.0,1.0,0.0,1.0,0.4751173257827759,0.4769268443913108,0.5,0.6719173658404378,2391.699951171875,-0.007263822162825395,0.020529371852097134,-0.014926601120839988,0.0029686406326894232,0.020529371852097134,0.6897416710853577,1.0,0.6897416710853577,0.5239576920439973
TCS.NS,Tata Consultancy,2026-03-18,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2440.800048828125,0.020529371852097134,-0.03474272661901945,-0.020567006787785447,-0.025975149629653083,0.03474272661901945,0.4769268443913108,0.5,0.4751173257827759,0.0
TCS.NS,Tata Consultancy,2026-03-19,3.0,0.0,2.0,1.0,-0.6444510022799174,-0.6544227105323137,-0.6666666666666666,0.5581112181637922,2356.0,-0.03474272661901945,0.01468594976920623,0.011799681166436704,0.014346370470341707,0.01468594976920623,0.0,0.0,0.0,0.9072225133997409
TCS.NS,Tata Consultancy,2026-03-20,2.0,1.0,0.0,1.0,0.42132091522216797,0.43963015165791286,0.5,0.5958377524186349,2390.60009765625,0.01468594976920623,-0.0028444944994320265,0.00343008066464745,-0.013260350546952182,0.0028444944994320265,-0.6544227105323137,-0.6666666666666666,-0.6444510022799174,0.4829830870804078
TCS.NS,Tata Consultancy,2026-03-23,1.0,0.0,1.0,0.0,-0.9763082265853882,-0.9763082265853882,-1.0,,2383.800048828125,-0.0028444944994320265,0.006292474071964982,-0.0026848503873139196,0.010235716857101673,0.006292474071964982,0.43963015165791286,0.5,0.42132091522216797,0.6767252946151421
TCS.NS,Tata Consultancy,2026-03-24,3.0,0.0,2.0,1.0,-0.6396080454190572,-0.6951237788061693,-0.6666666666666666,0.5539170967231124,2398.800048828125,0.006292474071964982,-0.008921188114378031,-0.0037518758615986414,0.021635776758093916,0.008921188114378031,-0.9763082265853882,-1.0,-0.9763082265853882,0.9636461748393426
TCS.NS,Tata Consultancy,2026-03-25,1.0,1.0,0.0,0.0,0.4958495497703552,0.4958495497703552,1.0,,2377.39990234375,-0.008921188114378031,0.005215843776282814,-0.007781610482006762,0.04059056278452178,0.005215843776282814,-0.6951237788061693,-0.6666666666666666,-0.6396080454190572,0.34369671740524
TCS.NS,Tata Consultancy,2026-03-27,6.0,4.0,2.0,0.0,0.30503666400909424,0.29509500914775605,0.3333333333333333,0.9800287281296902,2389.800048828125,0.005215843776282814,-0.012930013328741552,0.007699348049127641,0.06276675744213622,0.012930013328741552,0.4958495497703552,1.0,0.4958495497703552,0.574228373236189
TCS.NS,Tata Consultancy,2026-03-30,1.0,0.0,1.0,0.0,-0.9594129323959351,-0.9594129323959351,-1.0,,2358.89990234375,-0.012930013328741552,0.02089959339908476,0.03891646641594004,0.08491248341191215,0.02089959339908476,0.29509500914775605,0.3333333333333333,0.30503666400909424,0.6650143690829918
TCS.NS,Tata Consultancy,2026-04-01,1.0,1.0,0.0,0.0,0.6029709577560425,0.6029709577560425,1.0,,2408.199951171875,0.02089959339908476,0.017648036235246467,0.02728176750435707,0.07507684266007253,0.017648036235246467,-0.9594129323959351,-1.0,-0.9594129323959351,0.41794761932813074
TCS.NS,Tata Consultancy,2026-04-02,1.0,1.0,0.0,0.0,0.9480046629905701,0.9480046629905701,1.0,,2450.699951171875,0.017648036235246467,0.009466663252994723,0.036356999808827783,0.03003227613443893,0.009466663252994723,0.6029709577560425,1.0,0.6029709577560425,0.6571067593095947
TCS.NS,Tata Consultancy,2026-04-06,9.0,2.0,6.0,1.0,-0.4307304090923733,-0.48638968897552676,-0.4444444444444444,0.7398068469540929,2473.89990234375,0.009466663252994723,0.026638162046064062,0.034479991994547765,,0.026638162046064062,0.9480046629905701,1.0,0.9480046629905701,1.1199536472210583
TCS.NS,Tata Consultancy,2026-04-07,3.0,0.0,1.0,2.0,-0.22433714071909586,-0.17767922652879012,-0.3333333333333333,0.38856332575020286,2539.800048828125,0.026638162046064062,0.007638358126932587,0.01937158446570475,,0.007638358126932587,-0.48638968897552676,-0.4444444444444444,-0.4307304090923733,0.24631570982500542
TCS.NS,Tata Consultancy,2026-04-08,6.0,5.0,0.0,1.0,0.639110287030538,0.6820282676333187,0.8333333333333334,0.3251218232493164,2559.199951171875,0.007638358126932587,0.01164428313406285,-0.013637036186941565,,0.01164428313406285,-0.17767922652879012,-0.3333333333333333,-0.22433714071909586,1.3271657279302882
TCS.NS,Tata Consultancy,2026-04-09,23.0,13.0,7.0,3.0,0.23520768854929053,0.2625255054515184,0.2608695652173913,0.7718129957403144,2589.0,0.01164428313406285,-0.024990324902230632,,,0.024990324902230632,0.6820282676333187,0.8333333333333334,0.639110287030538,0.8343201881642286
TCS.NS,Tata Consultancy,2026-04-10,12.0,8.0,3.0,1.0,0.3746424863735835,0.36071947876687616,0.4166666666666667,0.855563537859647,2524.300048828125,-0.024990324902230632,,,,,0.2625255054515184,0.2608695652173913,0.23520768854929053,0.9252271952869594
WIPRO.NS,Wipro,2026-04-06,8.0,4.0,3.0,1.0,0.09043654054403305,0.06777591611059995,0.125,0.805310600659241,197.2899932861328,0.012210710478202769,0.03766033852408546,0.031071038022298714,,0.03766033852408546,,,,0.14891890862968804
WIPRO.NS,Wipro,2026-04-07,19.0,8.0,9.0,2.0,-0.04967521052611502,-0.0602999385362691,-0.05263157894736842,0.8559633600023239,204.72000122070312,0.03766033852408546,-0.006350151641296264,-0.009036762858950831,,0.006350151641296264,0.06777591611059995,0.125,0.09043654054403305,0.18064247196642336
WIPRO.NS,Wipro,2026-04-08,20.0,10.0,3.0,7.0,0.3007839977741241,0.3209787482228226,0.35,0.6382015445898284,203.4199981689453,-0.006350151641296264,-0.0027037806346896787,0.007177301774698774,,0.0027037806346896787,-0.0602999385362691,-0.05263157894736842,-0.04967521052611502,0.9772270009967606
WIPRO.NS,Wipro,2026-04-09,23.0,13.0,7.0,3.0,0.18158555160398068,0.15250551995448253,0.2608695652173913,0.7925015012908103,202.8699951171875,-0.0027037806346896787,0.009907871119452238,,,0.009907871119452238,0.3209787482228226,0.35,0.3007839977741241,0.48467075184054825
WIPRO.NS,Wipro,2026-04-10,21.0,9.0,9.0,3.0,-0.028472755636487688,-0.057340112719505114,0.0,0.8733395502396486,204.8800048828125,0.009907871119452238,,,,,0.15250551995448253,0.2608695652173913,0.18158555160398068,0.17724072269634147
